Created as New Dataset,Sample 837 By YargerLab Date Saturday, April 18 2026
cm-1,A
4000.00,0.0047
3999.00,0.0047
3998.00,0.0047
3997.00,0.0047
3996.00,0.0047
3995.00,0.0047
3994.00,0.0047
3993.00,0.0046
3992.00,0.0046
3991.00,0.0046
3990.00,0.0046
3989.00,0.0046
3988.00,0.0046
3987.00,0.0046
3986.00,0.0046
3985.00,0.0046
3984.00,0.0046
3983.00,0.0046
3982.00,0.0046
3981.00,0.0046
3980.00,0.0046
3979.00,0.0046
3978.00,0.0046
3977.00,0.0046
3976.00,0.0046
3975.00,0.0046
3974.00,0.0047
3973.00,0.0047
3972.00,0.0046
3971.00,0.0046
3970.00,0.0046
3969.00,0.0046
3968.00,0.0046
3967.00,0.0046
3966.00,0.0046
3965.00,0.0046
3964.00,0.0046
3963.00,0.0046
3962.00,0.0046
3961.00,0.0046
3960.00,0.0046
3959.00,0.0046
3958.00,0.0046
3957.00,0.0046
3956.00,0.0046
3955.00,0.0046
3954.00,0.0046
3953.00,0.0046
3952.00,0.0046
3951.00,0.0046
3950.00,0.0046
3949.00,0.0046
3948.00,0.0047
3947.00,0.0046
3946.00,0.0046
3945.00,0.0046
3944.00,0.0046
3943.00,0.0045
3942.00,0.0045
3941.00,0.0045
3940.00,0.0046
3939.00,0.0046
3938.00,0.0046
3937.00,0.0046
3936.00,0.0046
3935.00,0.0046
3934.00,0.0046
3933.00,0.0046
3932.00,0.0046
3931.00,0.0046
3930.00,0.0046
3929.00,0.0046
3928.00,0.0046
3927.00,0.0046
3926.00,0.0046
3925.00,0.0046
3924.00,0.0046
3923.00,0.0045
3922.00,0.0045
3921.00,0.0045
3920.00,0.0046
3919.00,0.0046
3918.00,0.0046
3917.00,0.0046
3916.00,0.0046
3915.00,0.0046
3914.00,0.0045
3913.00,0.0045
3912.00,0.0045
3911.00,0.0045
3910.00,0.0045
3909.00,0.0045
3908.00,0.0046
3907.00,0.0046
3906.00,0.0046
3905.00,0.0047
3904.00,0.0047
3903.00,0.0047
3902.00,0.0047
3901.00,0.0047
3900.00,0.0046
3899.00,0.0046
3898.00,0.0046
3897.00,0.0045
3896.00,0.0045
3895.00,0.0045
3894.00,0.0045
3893.00,0.0045
3892.00,0.0045
3891.00,0.0045
3890.00,0.0046
3889.00,0.0046
3888.00,0.0046
3887.00,0.0046
3886.00,0.0046
3885.00,0.0046
3884.00,0.0046
3883.00,0.0046
3882.00,0.0046
3881.00,0.0046
3880.00,0.0045
3879.00,0.0045
3878.00,0.0045
3877.00,0.0045
3876.00,0.0045
3875.00,0.0045
3874.00,0.0045
3873.00,0.0045
3872.00,0.0045
3871.00,0.0045
3870.00,0.0045
3869.00,0.0045
3868.00,0.0045
3867.00,0.0045
3866.00,0.0045
3865.00,0.0045
3864.00,0.0045
3863.00,0.0045
3862.00,0.0045
3861.00,0.0045
3860.00,0.0045
3859.00,0.0045
3858.00,0.0044
3857.00,0.0044
3856.00,0.0044
3855.00,0.0044
3854.00,0.0045
3853.00,0.0045
3852.00,0.0045
3851.00,0.0045
3850.00,0.0045
3849.00,0.0045
3848.00,0.0045
3847.00,0.0045
3846.00,0.0045
3845.00,0.0045
3844.00,0.0045
3843.00,0.0044
3842.00,0.0044
3841.00,0.0044
3840.00,0.0044
3839.00,0.0044
3838.00,0.0044
3837.00,0.0044
3836.00,0.0045
3835.00,0.0045
3834.00,0.0045
3833.00,0.0045
3832.00,0.0044
3831.00,0.0044
3830.00,0.0044
3829.00,0.0044
3828.00,0.0045
3827.00,0.0045
3826.00,0.0044
3825.00,0.0044
3824.00,0.0044
3823.00,0.0045
3822.00,0.0045
3821.00,0.0045
3820.00,0.0044
3819.00,0.0044
3818.00,0.0044
3817.00,0.0044
3816.00,0.0044
3815.00,0.0044
3814.00,0.0044
3813.00,0.0044
3812.00,0.0044
3811.00,0.0044
3810.00,0.0044
3809.00,0.0044
3808.00,0.0044
3807.00,0.0044
3806.00,0.0044
3805.00,0.0044
3804.00,0.0044
3803.00,0.0044
3802.00,0.0044
3801.00,0.0044
3800.00,0.0044
3799.00,0.0044
3798.00,0.0044
3797.00,0.0044
3796.00,0.0044
3795.00,0.0044
3794.00,0.0043
3793.00,0.0043
3792.00,0.0043
3791.00,0.0043
3790.00,0.0043
3789.00,0.0043
3788.00,0.0043
3787.00,0.0044
3786.00,0.0044
3785.00,0.0044
3784.00,0.0044
3783.00,0.0044
3782.00,0.0044
3781.00,0.0044
3780.00,0.0043
3779.00,0.0043
3778.00,0.0043
3777.00,0.0043
3776.00,0.0043
3775.00,0.0043
3774.00,0.0043
3773.00,0.0043
3772.00,0.0043
3771.00,0.0043
3770.00,0.0043
3769.00,0.0043
3768.00,0.0043
3767.00,0.0044
3766.00,0.0044
3765.00,0.0044
3764.00,0.0044
3763.00,0.0043
3762.00,0.0043
3761.00,0.0043
3760.00,0.0043
3759.00,0.0043
3758.00,0.0044
3757.00,0.0044
3756.00,0.0044
3755.00,0.0044
3754.00,0.0044
3753.00,0.0044
3752.00,0.0044
3751.00,0.0044
3750.00,0.0044
3749.00,0.0044
3748.00,0.0043
3747.00,0.0043
3746.00,0.0043
3745.00,0.0043
3744.00,0.0043
3743.00,0.0043
3742.00,0.0044
3741.00,0.0044
3740.00,0.0044
3739.00,0.0044
3738.00,0.0044
3737.00,0.0044
3736.00,0.0044
3735.00,0.0043
3734.00,0.0043
3733.00,0.0043
3732.00,0.0043
3731.00,0.0043
3730.00,0.0043
3729.00,0.0043
3728.00,0.0043
3727.00,0.0043
3726.00,0.0043
3725.00,0.0043
3724.00,0.0043
3723.00,0.0043
3722.00,0.0043
3721.00,0.0042
3720.00,0.0042
3719.00,0.0042
3718.00,0.0042
3717.00,0.0042
3716.00,0.0042
3715.00,0.0042
3714.00,0.0043
3713.00,0.0043
3712.00,0.0042
3711.00,0.0042
3710.00,0.0042
3709.00,0.0041
3708.00,0.0041
3707.00,0.0041
3706.00,0.0042
3705.00,0.0042
3704.00,0.0042
3703.00,0.0042
3702.00,0.0042
3701.00,0.0042
3700.00,0.0041
3699.00,0.0041
3698.00,0.0041
3697.00,0.0041
3696.00,0.0041
3695.00,0.0041
3694.00,0.0041
3693.00,0.0041
3692.00,0.0041
3691.00,0.0041
3690.00,0.0041
3689.00,0.0041
3688.00,0.0041
3687.00,0.0041
3686.00,0.0041
3685.00,0.0041
3684.00,0.0041
3683.00,0.0041
3682.00,0.0040
3681.00,0.0041
3680.00,0.0041
3679.00,0.0041
3678.00,0.0041
3677.00,0.0041
3676.00,0.0041
3675.00,0.0041
3674.00,0.0040
3673.00,0.0040
3672.00,0.0040
3671.00,0.0041
3670.00,0.0040
3669.00,0.0040
3668.00,0.0040
3667.00,0.0040
3666.00,0.0040
3665.00,0.0040
3664.00,0.0040
3663.00,0.0040
3662.00,0.0040
3661.00,0.0040
3660.00,0.0040
3659.00,0.0041
3658.00,0.0041
3657.00,0.0041
3656.00,0.0041
3655.00,0.0041
3654.00,0.0042
3653.00,0.0042
3652.00,0.0043
3651.00,0.0043
3650.00,0.0043
3649.00,0.0042
3648.00,0.0041
3647.00,0.0041
3646.00,0.0041
3645.00,0.0041
3644.00,0.0041
3643.00,0.0041
3642.00,0.0040
3641.00,0.0040
3640.00,0.0040
3639.00,0.0040
3638.00,0.0040
3637.00,0.0040
3636.00,0.0040
3635.00,0.0040
3634.00,0.0040
3633.00,0.0040
3632.00,0.0040
3631.00,0.0040
3630.00,0.0040
3629.00,0.0040
3628.00,0.0040
3627.00,0.0040
3626.00,0.0040
3625.00,0.0040
3624.00,0.0040
3623.00,0.0040
3622.00,0.0040
3621.00,0.0040
3620.00,0.0040
3619.00,0.0040
3618.00,0.0040
3617.00,0.0040
3616.00,0.0040
3615.00,0.0040
3614.00,0.0040
3613.00,0.0041
3612.00,0.0041
3611.00,0.0041
3610.00,0.0040
3609.00,0.0040
3608.00,0.0040
3607.00,0.0040
3606.00,0.0039
3605.00,0.0039
3604.00,0.0039
3603.00,0.0039
3602.00,0.0039
3601.00,0.0039
3600.00,0.0039
3599.00,0.0039
3598.00,0.0040
3597.00,0.0040
3596.00,0.0040
3595.00,0.0039
3594.00,0.0039
3593.00,0.0039
3592.00,0.0039
3591.00,0.0039
3590.00,0.0040
3589.00,0.0040
3588.00,0.0040
3587.00,0.0040
3586.00,0.0039
3585.00,0.0039
3584.00,0.0039
3583.00,0.0039
3582.00,0.0039
3581.00,0.0039
3580.00,0.0039
3579.00,0.0039
3578.00,0.0039
3577.00,0.0039
3576.00,0.0038
3575.00,0.0038
3574.00,0.0038
3573.00,0.0039
3572.00,0.0039
3571.00,0.0039
3570.00,0.0040
3569.00,0.0041
3568.00,0.0041
3567.00,0.0041
3566.00,0.0040
3565.00,0.0039
3564.00,0.0039
3563.00,0.0039
3562.00,0.0038
3561.00,0.0039
3560.00,0.0039
3559.00,0.0039
3558.00,0.0039
3557.00,0.0039
3556.00,0.0039
3555.00,0.0039
3554.00,0.0039
3553.00,0.0039
3552.00,0.0039
3551.00,0.0039
3550.00,0.0039
3549.00,0.0039
3548.00,0.0039
3547.00,0.0039
3546.00,0.0039
3545.00,0.0039
3544.00,0.0039
3543.00,0.0038
3542.00,0.0038
3541.00,0.0038
3540.00,0.0038
3539.00,0.0038
3538.00,0.0038
3537.00,0.0038
3536.00,0.0039
3535.00,0.0039
3534.00,0.0039
3533.00,0.0039
3532.00,0.0039
3531.00,0.0039
3530.00,0.0039
3529.00,0.0039
3528.00,0.0039
3527.00,0.0039
3526.00,0.0040
3525.00,0.0040
3524.00,0.0040
3523.00,0.0039
3522.00,0.0039
3521.00,0.0039
3520.00,0.0039
3519.00,0.0039
3518.00,0.0039
3517.00,0.0038
3516.00,0.0038
3515.00,0.0038
3514.00,0.0038
3513.00,0.0038
3512.00,0.0039
3511.00,0.0039
3510.00,0.0038
3509.00,0.0038
3508.00,0.0038
3507.00,0.0038
3506.00,0.0038
3505.00,0.0038
3504.00,0.0039
3503.00,0.0039
3502.00,0.0039
3501.00,0.0039
3500.00,0.0039
3499.00,0.0039
3498.00,0.0039
3497.00,0.0039
3496.00,0.0039
3495.00,0.0039
3494.00,0.0039
3493.00,0.0039
3492.00,0.0039
3491.00,0.0039
3490.00,0.0039
3489.00,0.0038
3488.00,0.0038
3487.00,0.0038
3486.00,0.0038
3485.00,0.0038
3484.00,0.0039
3483.00,0.0039
3482.00,0.0039
3481.00,0.0039
3480.00,0.0039
3479.00,0.0038
3478.00,0.0038
3477.00,0.0038
3476.00,0.0038
3475.00,0.0039
3474.00,0.0039
3473.00,0.0039
3472.00,0.0039
3471.00,0.0039
3470.00,0.0039
3469.00,0.0038
3468.00,0.0038
3467.00,0.0039
3466.00,0.0039
3465.00,0.0039
3464.00,0.0039
3463.00,0.0039
3462.00,0.0039
3461.00,0.0039
3460.00,0.0039
3459.00,0.0039
3458.00,0.0038
3457.00,0.0038
3456.00,0.0038
3455.00,0.0038
3454.00,0.0038
3453.00,0.0039
3452.00,0.0039
3451.00,0.0039
3450.00,0.0039
3449.00,0.0039
3448.00,0.0039
3447.00,0.0039
3446.00,0.0039
3445.00,0.0039
3444.00,0.0039
3443.00,0.0038
3442.00,0.0038
3441.00,0.0038
3440.00,0.0038
3439.00,0.0038
3438.00,0.0038
3437.00,0.0038
3436.00,0.0038
3435.00,0.0038
3434.00,0.0038
3433.00,0.0038
3432.00,0.0038
3431.00,0.0038
3430.00,0.0038
3429.00,0.0038
3428.00,0.0038
3427.00,0.0038
3426.00,0.0037
3425.00,0.0037
3424.00,0.0038
3423.00,0.0038
3422.00,0.0038
3421.00,0.0038
3420.00,0.0038
3419.00,0.0038
3418.00,0.0038
3417.00,0.0038
3416.00,0.0038
3415.00,0.0038
3414.00,0.0038
3413.00,0.0038
3412.00,0.0038
3411.00,0.0038
3410.00,0.0038
3409.00,0.0038
3408.00,0.0038
3407.00,0.0038
3406.00,0.0038
3405.00,0.0038
3404.00,0.0038
3403.00,0.0037
3402.00,0.0037
3401.00,0.0038
3400.00,0.0038
3399.00,0.0038
3398.00,0.0038
3397.00,0.0038
3396.00,0.0038
3395.00,0.0038
3394.00,0.0038
3393.00,0.0037
3392.00,0.0037
3391.00,0.0037
3390.00,0.0037
3389.00,0.0037
3388.00,0.0037
3387.00,0.0037
3386.00,0.0037
3385.00,0.0037
3384.00,0.0037
3383.00,0.0037
3382.00,0.0037
3381.00,0.0037
3380.00,0.0037
3379.00,0.0038
3378.00,0.0038
3377.00,0.0038
3376.00,0.0038
3375.00,0.0038
3374.00,0.0038
3373.00,0.0038
3372.00,0.0038
3371.00,0.0038
3370.00,0.0038
3369.00,0.0038
3368.00,0.0038
3367.00,0.0038
3366.00,0.0037
3365.00,0.0037
3364.00,0.0037
3363.00,0.0037
3362.00,0.0038
3361.00,0.0038
3360.00,0.0038
3359.00,0.0038
3358.00,0.0038
3357.00,0.0038
3356.00,0.0038
3355.00,0.0038
3354.00,0.0038
3353.00,0.0038
3352.00,0.0038
3351.00,0.0038
3350.00,0.0037
3349.00,0.0037
3348.00,0.0037
3347.00,0.0037
3346.00,0.0037
3345.00,0.0037
3344.00,0.0037
3343.00,0.0037
3342.00,0.0037
3341.00,0.0037
3340.00,0.0037
3339.00,0.0037
3338.00,0.0037
3337.00,0.0037
3336.00,0.0037
3335.00,0.0037
3334.00,0.0037
3333.00,0.0037
3332.00,0.0037
3331.00,0.0037
3330.00,0.0037
3329.00,0.0037
3328.00,0.0037
3327.00,0.0037
3326.00,0.0037
3325.00,0.0037
3324.00,0.0037
3323.00,0.0037
3322.00,0.0037
3321.00,0.0037
3320.00,0.0037
3319.00,0.0037
3318.00,0.0037
